test_data,coverageProbICM95,coverageProbICM90,coverageProbGPobs95,coverageProbGPobs90,coverageProbGPexp95,coverageProbGPexp90
-2.0,1.0,0.98,0.74,0.615,0.69,0.56
-1.98,1.0,0.985,0.7,0.57,0.725,0.61
-1.96,1.0,0.99,0.66,0.535,0.76,0.64
-1.94,1.0,0.99,0.625,0.5,0.785,0.675
-1.92,1.0,0.99,0.595,0.455,0.805,0.725
-1.9,1.0,0.99,0.575,0.42,0.815,0.745
-1.88,1.0,0.995,0.505,0.395,0.84,0.775
-1.8599999999999999,1.0,1.0,0.47,0.38,0.855,0.79
-1.8399999999999999,1.0,1.0,0.435,0.345,0.885,0.81
-1.8199999999999998,1.0,1.0,0.4,0.31,0.895,0.825
-1.7999999999999998,1.0,1.0,0.355,0.26,0.92,0.845
-1.7799999999999998,1.0,1.0,0.335,0.21,0.925,0.87
-1.7599999999999998,1.0,0.995,0.26,0.175,0.93,0.89
-1.7399999999999998,1.0,0.995,0.22,0.13,0.935,0.885
-1.7199999999999998,1.0,0.995,0.175,0.115,0.94,0.885
-1.6999999999999997,1.0,0.99,0.135,0.09,0.95,0.905
-1.6799999999999997,0.995,0.99,0.1,0.07,0.95,0.91
-1.6599999999999997,0.995,0.985,0.085,0.05,0.95,0.905
-1.6399999999999997,0.995,0.985,0.07,0.035,0.945,0.91
-1.6199999999999997,0.995,0.985,0.045,0.025,0.945,0.905
-1.5999999999999996,0.99,0.985,0.04,0.015,0.945,0.9
-1.5799999999999996,0.985,0.985,0.03,0.01,0.945,0.905
-1.5599999999999996,0.985,0.985,0.02,0.005,0.95,0.9
-1.5399999999999996,0.985,0.985,0.015,0.0,0.945,0.895
-1.5199999999999996,0.985,0.985,0.005,0.0,0.935,0.885
-1.4999999999999996,0.995,0.985,0.0,0.0,0.93,0.895
-1.4799999999999995,0.995,0.985,0.0,0.0,0.93,0.9
-1.4599999999999995,0.995,0.985,0.0,0.0,0.925,0.89
-1.4399999999999995,0.995,0.985,0.0,0.0,0.93,0.88
-1.4199999999999995,0.995,0.985,0.0,0.0,0.94,0.875
-1.3999999999999995,0.995,0.995,0.0,0.0,0.935,0.865
-1.3799999999999994,0.995,0.995,0.0,0.0,0.92,0.86
-1.3599999999999994,0.995,0.995,0.0,0.0,0.915,0.85
-1.3399999999999994,0.995,0.995,0.0,0.0,0.91,0.86
-1.3199999999999994,0.995,0.995,0.0,0.0,0.905,0.845
-1.2999999999999994,0.995,0.995,0.0,0.0,0.905,0.85
-1.2799999999999994,0.995,0.985,0.0,0.0,0.915,0.84
-1.2599999999999993,0.995,0.985,0.0,0.0,0.915,0.855
-1.2399999999999993,0.995,0.985,0.0,0.0,0.91,0.86
-1.2199999999999993,0.995,0.985,0.0,0.0,0.91,0.86
-1.1999999999999993,0.995,0.985,0.0,0.0,0.915,0.865
-1.1799999999999993,0.995,0.98,0.0,0.0,0.905,0.87
-1.1599999999999993,0.995,0.98,0.0,0.0,0.905,0.87
-1.1399999999999992,0.995,0.98,0.0,0.0,0.9,0.87
-1.1199999999999992,0.995,0.98,0.0,0.0,0.895,0.87
-1.0999999999999992,0.99,0.98,0.0,0.0,0.905,0.87
-1.0799999999999992,0.99,0.98,0.0,0.0,0.9,0.865
-1.0599999999999992,0.99,0.975,0.0,0.0,0.9,0.865
-1.0399999999999991,0.99,0.975,0.0,0.0,0.9,0.86
-1.0199999999999991,0.99,0.97,0.0,0.0,0.9,0.86
-0.9999999999999991,0.99,0.97,0.0,0.0,0.9,0.86
-0.9799999999999991,0.99,0.965,0.0,0.0,0.895,0.865
-0.9599999999999991,0.995,0.97,0.0,0.0,0.89,0.865
-0.9399999999999991,0.995,0.97,0.0,0.0,0.9,0.86
-0.919999999999999,0.995,0.97,0.0,0.0,0.9,0.865
-0.899999999999999,0.995,0.97,0.0,0.0,0.9,0.86
-0.879999999999999,0.99,0.97,0.0,0.0,0.91,0.865
-0.859999999999999,0.99,0.97,0.0,0.0,0.905,0.86
-0.839999999999999,0.99,0.97,0.0,0.0,0.905,0.86
-0.819999999999999,0.99,0.97,0.0,0.0,0.91,0.865
-0.7999999999999989,0.99,0.97,0.0,0.0,0.91,0.86
-0.7799999999999989,0.99,0.97,0.0,0.0,0.91,0.845
-0.7599999999999989,0.99,0.97,0.0,0.0,0.905,0.855
-0.7399999999999989,0.99,0.97,0.0,0.0,0.91,0.845
-0.7199999999999989,0.985,0.97,0.0,0.0,0.905,0.83
-0.6999999999999988,0.985,0.97,0.0,0.0,0.91,0.825
-0.6799999999999988,0.985,0.98,0.0,0.0,0.915,0.825
-0.6599999999999988,0.985,0.97,0.0,0.0,0.92,0.825
-0.6399999999999988,0.985,0.97,0.0,0.0,0.925,0.83
-0.6199999999999988,0.985,0.965,0.0,0.0,0.915,0.835
-0.5999999999999988,0.985,0.965,0.0,0.0,0.915,0.835
-0.5799999999999987,0.99,0.96,0.0,0.0,0.905,0.855
-0.5599999999999987,0.99,0.96,0.0,0.0,0.905,0.85
-0.5399999999999987,0.99,0.96,0.0,0.0,0.905,0.85
-0.5199999999999987,0.99,0.955,0.0,0.0,0.905,0.85
-0.49999999999999867,0.99,0.955,0.0,0.0,0.91,0.855
-0.47999999999999865,0.99,0.955,0.0,0.0,0.905,0.855
-0.45999999999999863,0.99,0.955,0.0,0.0,0.905,0.855
-0.4399999999999986,0.99,0.955,0.0,0.0,0.91,0.855
-0.4199999999999986,0.995,0.955,0.0,0.0,0.9,0.85
-0.3999999999999986,0.995,0.955,0.0,0.0,0.895,0.835
-0.37999999999999856,0.995,0.955,0.0,0.0,0.895,0.835
-0.35999999999999854,0.99,0.955,0.0,0.0,0.895,0.835
-0.3399999999999985,0.99,0.955,0.0,0.0,0.895,0.835
