test_data,length_ICM95,length_ICM90,length_GPobs95,length_GPobs90,length_GPexp95,length_GPexp90
-2.0,1.6990908721772757,1.4260226962916418,2.323556240111049,1.950127558664631,1.3638393234751085,1.1446508607737513
-1.98,1.6093635658793755,1.3507158499344758,2.2032937881961168,1.8491930008074553,1.2857028791601257,1.0790720592951057
-1.96,1.525184555085727,1.2800656087326638,2.088753629092338,1.7530610815596406,1.2126876059512242,1.0177913835662054
-1.94,1.4465760524777806,1.214090615472423,1.979968124493369,1.6617589616283635,1.1448140143048775,0.9608260477201656
-1.92,1.3735485718422629,1.1527996942247567,1.8769674868615522,1.5753119979016594,1.0820911774558537,0.9081836667933061
-1.9,1.3060968277319311,1.0961884089893,1.7797784046411165,1.493742589609509,1.0245123694769918,0.8598585958110467
-1.88,1.2441949979579965,1.0442350875718907,1.6884221467108202,1.4170685874180098,0.972049885029179,0.8158275820780609
-1.8599999999999999,1.1877915471539522,0.996896477075639,1.6029120654373186,1.3453011977777498,0.9246492703961406,0.7760449233681896
-1.8399999999999999,1.1368039507502905,0.954103315808279,1.5232504413214434,1.2784423346804972,0.8822233930857291,0.7404374906255224
-1.8199999999999998,1.0911138021983868,0.9157562268450743,1.4494246573678726,1.2164814088623217,0.8446469820106017,0.7089001456160409
-1.7999999999999998,1.0505628985065005,0.8817224326750983,1.3814027627257044,1.159391604430502,0.811752427354075,0.6812922158150272
-1.7799999999999998,1.014950939034045,0.8518338238321448,1.3191285837735833,1.107125775667115,0.7833276710699106,0.6574357239336752
-1.7599999999999998,0.9840354035050289,0.825886856513149,1.2625166610101184,1.0596121976334922,0.7591168884138133,0.6371159599187362
-1.7399999999999998,0.9575339817490036,0.8036445918250568,1.2114474166669473,1.0167505104169021,0.738824342128896,0.6200847157153238
-1.7199999999999998,0.9351296284647506,0.7848409381757726,1.1657630651197066,0.9784082867968968,0.7221213317519721,0.6060661177204052
-1.6999999999999997,0.9164779668021923,0.7691868649946969,1.125264832977467,0.9444186991060883,0.7086556686834786,0.5947645790736331
-1.6799999999999997,0.9012164431040626,0.7563780861766238,1.0897120257890238,0.9145797359300736,0.6980627149453011,0.5858740643290918
-1.6599999999999997,0.8889744170184886,0.7461035285690887,1.0588233443776547,0.8886553068883885,0.6899768333277505,0.5790876994000766
