mseICM,mseGPobs,mseGPexp
0.5625484564426854,5.748843788120236,3.361240026034826
0.23192689691314566,6.434468960447264,2.238623981918267
3.9227871842186364,5.018425355072199,3.1615980802266805
2.213778437339384,5.021819665857704,10.718812208205458
0.20193617957786292,6.060240073168016,4.928930101034522
0.259532077738021,5.72806645045706,0.5645300797954956
3.6828319068836346,5.371776791492406,6.100700067122612
0.8789442755003686,4.701407971359187,9.153905279323117
0.6289724590461903,5.569860092137505,2.8257115091483067
0.1771474770060915,6.100025276692369,7.387575199485181
8.629187509587574,5.553337482299944,5.38758041396479
1.1044725700864009,6.068957422713826,2.0686656351897734
0.6148820100396897,5.729131878384786,7.558310273609869
1.8444763194061724,5.951331986607548,5.473884786018168
3.9673774018316115,6.0813179442357885,5.1359649038183095
1.2599041899564856,5.427753317789046,0.9608250533514529
3.031913382429397,4.732353931722571,7.380078764290192
0.5904714417621673,4.855677324404683,0.9212721686413369
0.9028119443544779,6.851727923053188,2.5285451032280193
1.2485977872594631,6.056235382997816,5.13998107677957
0.06412372143902095,4.945007051478641,1.4563984759108553
0.4931726339217656,5.094521416482852,2.5361268280059877
1.1956994769690537,5.506272731542432,6.828353013834365
1.6604411839838369,5.66742490120972,8.147282230263544
5.122479037470632,4.844337371773902,6.051854490630272
1.3801546428298108,5.103810892558408,4.400421204755229
0.4400162109772584,5.0587945874750835,4.774253242483735
0.09148970556423403,4.841012521809585,1.8993191211707894
5.9456723865409185,5.299521872617762,10.758143376954466
0.7568963929780085,5.658896270107634,5.124162559868742
0.794467953118315,6.312709253735785,1.7028099349671368
0.769288417026236,5.93301608715434,9.926683474760504
1.4893564532184596,4.60933643421828,3.018261923377484
4.9149739054862875,5.617821044503711,9.854974399805307
1.036153603172125,5.1700097208541855,0.9466552940704809
1.8263881463321476,6.013229667744634,5.781320699819119
2.593056643630639,4.826381216410857,4.356922625674301
0.4322671072059379,4.760847867612843,0.6668498960553754
0.3769808764665257,6.115331085600299,0.2695666473807217
1.506684825700058,6.279296205880273,4.9476522022339235
4.166418668173259,5.930561283940641,7.142386161057022
5.63997045371241,6.692640924651295,5.104916799326813
2.765017080008526,5.889696437240076,1.2338863487805227
0.7352826367833059,5.095580065350644,8.24817981891733
0.04514386468891852,6.244975085167173,2.2073047200511913
0.48061017170469766,5.7088207953201024,3.259254775807548
0.07796921418502091,5.4270687869679035,0.9911440888339599
0.32476159330850607,5.518110084156842,2.2559241411910786
0.5769963016915565,5.556033972101552,3.950780860775138
1.4644136157922607,4.943786258355775,0.7685829233241495
1.097681367857394,6.254132827812367,0.23838821458426546
0.11174538680368092,5.505028910763275,1.3667645600447567
3.435490099570176,5.9189276605571735,4.995912179484975
1.7268843395826234,5.320413577213715,12.536393698160374
0.40888808903459833,5.3133218085069975,2.4374290633685574
2.6953898904980234,4.778855630664081,0.9521944957235938
1.7704721711899638,4.64664960150334,0.7167974864926867
0.23622684297160582,5.164821842154284,2.3284992391387584
0.6638968884085512,5.955057769005296,6.74300631810358
0.10020883873422658,5.339792931821619,0.06806569438235778
0.01665731582739361,5.819168970572949,0.6581564563689648
0.17086320132496982,6.245098246579817,0.8265354569126698
0.3870560742749428,6.094623882440871,0.4078818652461798
0.9711106693755682,4.649146792019299,4.281997426329954
0.05255371828220786,4.8600785811805505,5.696930780972952
0.03898757161552846,5.022392882657241,4.904792533027127
0.9158770638877641,5.413548247877526,17.990082196978957
0.06872878125135834,4.920959460215693,5.60342807505065
0.6538238762635196,5.986385239166509,6.842112030928288
3.0060392707970967,6.618686999778525,9.98426803014407
0.6069466403935836,5.362397835321503,2.336954335029745
0.49126248654072413,5.856425261241656,4.629087994194736
1.3400701941576598,5.938076228277885,1.8602274177157
2.717556291076717,5.441780140537202,4.738183045610954
0.38542270484504176,5.355551089336408,7.262498005672406
0.033779778382151696,6.3188855728627775,0.17626021918162657
0.42915880693461134,5.196143916628951,7.514481877441547
0.32134972243932164,5.5254441237064125,5.847653186262707
