naiveGPexp,naiveGPobs,KallusGP,ICM
2.868263178501959,3.4998696493424757,4.796325657124512,0.37321404930289137
1.8715295837390824,3.13596220270699,3.095616849614021,1.1274552595951959
8.177346933016704,2.9472871535559864,3.6570656514076076,3.9653378922582263
6.873958528896101,3.483632905568232,3.955197436293154,4.996270080156932
5.087090538663272,2.640171671703055,3.0617068435759105,3.2033814367121707
2.431920117622743,4.174756767271441,2.030427615899912,2.1170070780302197
0.5400766548775925,3.517823801418072,4.721767099619088,0.2066027775917747
0.7843956893509267,3.9099443811935406,5.282897705203246,1.2808017172259902
1.2975350355633932,3.1765979247353093,1.2506271977784402,0.7135895383339075
2.056279396878418,3.4620156666899526,1.919191177866296,2.269324815518273
4.893054902245186,2.960601485992348,4.070341194743728,3.106543746896828
4.00774147518722,3.3402999500656168,2.0706588687064547,3.4858715326200667
1.0673991846058202,2.754161010118721,1.5330538505188145,0.6900638998002352
1.5740751393381192,3.446881320941377,5.229246397348554,1.355200041915425
1.5807677106690845,3.1522125836498587,0.8196941908834529,0.9850705973840047
1.7255639677616401,3.3530422286871024,4.565587864788404,0.5822882356817228
6.071015980037422,3.3602366791578855,1.544182592973384,5.193049175641155
5.325015334696082,3.3726241482775614,4.4415813618521875,3.400690118228691
1.6900025166592823,3.8719903778094205,0.4176861435156743,1.6885870145574413
0.6981272740589329,3.7407525603703338,2.7848972633599702,0.8296069324678896
3.4139945565581384,4.374316532074858,1.8861992779044479,2.479735677983554
1.712189257668396,4.169956156522639,4.584691623719706,1.5255868120622378
1.009303716637701,3.058639421499412,4.36063373256287,1.3175691252065727
1.2784668340553405,3.7895452114695254,5.09268037669292,0.8260105122628643
2.6991698855406505,3.1577105857708587,3.789159967125378,1.4292813062209566
4.408752718677668,2.557128053775394,1.5403940960045506,1.7980594102089218
2.8579239582962663,3.324066577564351,4.031416743317282,2.7420227726745288
0.7934518536902672,3.4116917009595205,4.461774739044644,1.007845918526002
2.1475093862495847,3.8194542638866413,4.244065865336195,1.2147725880067495
0.7271584468221634,2.480183627709478,2.05925452746983,1.1936239616658109
8.265673406024206,2.599037423165904,2.428086591881552,5.270900533687593
2.550498541473411,3.4123993891473314,4.047786768548492,0.5443074034227674
1.5245928222291696,4.39033066221769,5.288416792580417,1.8912957941656305
1.989164414106503,3.916829846958083,1.2153544851237927,0.6941275946839318
3.196929626818091,4.056186584326618,0.8142906554862294,2.570030201116709
4.960654227878388,2.690268827085566,3.892385581320581,2.632789956821235
0.6403476053251498,3.4044565018374597,2.148708781031231,0.5741632412180603
3.9191545691215066,3.769273999766007,4.87370753251108,2.4435936528464626
1.1369946528237633,2.301925269621909,3.822650083522891,1.05179969311468
6.392573594586107,3.2578046399179836,1.097158951358341,4.019597566741088
1.9983050213823585,2.8168141742468498,2.007865481318815,1.506089708543911
1.324104228922241,3.5581455235071227,5.389424950044557,0.8967636088990479
1.01729755503688,2.4754314344524673,4.339984955668651,0.9687857501383631
2.0948774055078054,4.167819524033108,4.428255607694712,1.071205688371558
2.99072329992326,3.3062988798044555,4.874466375194219,2.517555356792713
1.9502053307294225,3.7164664555410702,0.9771009017026698,2.1477621031214698
0.37100159188951176,2.8564093877949968,4.789130880906006,0.42232403241821725
0.555716676090791,4.196571736330004,0.9459619207587641,0.46341390899179175
0.5080145149318634,2.480655029413311,3.887750100858151,0.3570947396005911
0.40547565691697357,3.238066682792887,2.748046833168582,0.459779715120979
1.5028486258292655,3.2727636688280874,1.3200723918373987,1.6637165292345053
1.4535452029862428,3.768821995981044,4.913553660482008,1.5299521571930284
2.4757918435869084,3.5316564923669134,1.1659196675422312,1.669219779668745
2.328311758365298,4.464920219087923,5.315492500986999,3.1446095171258563
3.598520119859751,3.2416271073328007,4.713267539423373,1.868373250179393
2.8672878116509146,3.026559825899406,3.6900237079139444,1.322063517706486
