mse_ICM,mse_GPobs,mse_GPexp,coverage_prob_ICM_95,coverage_prob_ICM_90,coverage_prob_GPobs_95,coverage_prob_GPobs_90,coverage_prob_GPexp_95,coverage_prob_GPexp_90,length_ICM90,length_ICM95,length_GPobs90,length_GPobs95,length_GPexp90,length_GPexp95
1.524343924166231,1.8167255549765502,2.5404103228777823,1.0,1.0,0.0,0.0,1.0,1.0,10.670961486368256,12.714337090140901,1.3865026510037661,1.6520031586427848,10.42086177280163,12.416345942061518
2.310594243634567,2.0791879746869926,6.37552737682796,1.0,1.0,0.0,0.0,1.0,1.0,9.537394718100614,11.363704344970945,1.2398015741521213,1.477210386223804,9.947742529759077,11.85262939715975
9.476804691711468,3.8121900426001334,9.16706819866804,1.0,1.0,0.0,0.0,1.0,1.0,10.576375919453717,12.601639393391663,1.5998850462890566,1.906246012599727,10.256706663488792,12.22075687564622
0.4653045149843203,1.5635666788536866,0.8720051949201771,1.0,1.0,0.0,0.0,1.0,1.0,9.799264831873701,11.675719799679303,1.2591563237262937,1.5002713644398393,9.876183276388137,11.767367308036928
9.816385405051728,3.3125278454602625,26.23917510081927,1.0,1.0,0.0,0.0,1.0,0.0,10.022355591649141,11.941530066645784,1.5740476491735715,1.8754610288025528,9.40287913021136,11.203430453017791
31.450950452958505,1.1877735523287778,65.83933578403436,1.0,0.0,0.0,0.0,0.0,0.0,10.78006969589179,12.844338361062555,1.2921089451618126,1.5395340623204579,11.028681447634547,13.140556618458184
9.685087505744097,3.4380461649998484,19.66935029811873,1.0,1.0,0.0,0.0,1.0,1.0,10.982432943136466,13.085452017354086,1.4184918406450073,1.690117937789795,11.040778765059247,13.154970443474845
2.4155592489038455,2.1890867215027505,3.8428398762024973,1.0,1.0,0.0,0.0,1.0,1.0,10.06543207737747,11.992855241130602,1.4921544412244105,1.777886142735467,9.650431843163314,11.498386876960545
3.542344486396331,2.3118480102716124,10.416704799087805,1.0,1.0,0.0,0.0,1.0,1.0,10.443130589630707,12.442879000411056,1.3402464673407497,1.5968894078953615,11.034549872205384,13.147548783904288
1.1705729685590491,0.3984264318812633,1.2533043255701452e-05,1.0,1.0,1.0,1.0,1.0,1.0,9.77428107839941,11.645951923199295,1.3912650619544946,1.657677520626632,9.495529789756592,11.31382272822062
2.0487807753420735,2.3907098918031147,2.682994661007447,1.0,1.0,0.0,0.0,1.0,1.0,9.73913384911484,11.604074373413425,1.3039272059245346,1.5536153942930628,9.4621319762281,11.27402958869731
0.9743400963647967,2.169286686418178,0.6225450253718734,1.0,1.0,0.0,0.0,1.0,1.0,9.661108065865573,11.511107482733449,1.3196924126944367,1.5723994704444357,9.19442980295781,10.955065297141218
3.391000277383787,2.4677527115278504,10.652878935223002,1.0,1.0,0.0,0.0,1.0,1.0,9.551093728652088,11.380026570308871,1.4489869361708596,1.7264525196929394,9.233013779898819,11.001037695198598
0.2450984047721769,1.3114614550723285,0.49765996518600286,1.0,1.0,0.0,0.0,1.0,1.0,10.61401016169103,12.646480192653144,1.5488522285014792,1.8454409531081453,10.057494454323662,11.983397647704788
2.3341948773501873,0.44161340390636045,3.70002707641116,1.0,1.0,1.0,1.0,1.0,1.0,10.010212879666703,11.927062154496497,1.4613358658201543,1.7411661379984817,9.195958886050079,10.956887183378814
1.3871581610155521,1.6400503722073139,10.500424790056446,1.0,1.0,0.0,0.0,1.0,1.0,11.29796404540259,13.46140396899032,1.2962203157476804,1.5444327166355336,10.515103528397187,12.528633991281755
0.8994755289554037,2.2669996143082574,1.4906881628279012,1.0,1.0,0.0,0.0,1.0,1.0,10.22779101316365,12.186304185897114,1.2230452518194141,1.457245406423132,9.69682080615712,11.553658832868056
5.128680162051734,3.2898944386633158,14.325504121510436,1.0,1.0,0.0,0.0,1.0,1.0,10.332352814441194,12.310888459759717,1.5469408497788333,1.8431635656939283,9.71507233139345,11.575405331021983
0.1402676527290395,2.002212936800326,0.16244045127239237,1.0,1.0,0.0,0.0,1.0,1.0,10.101699605090648,12.036067614576092,1.3683082678840428,1.6303247447129015,9.788437308581738,11.662818920863344
0.4319700558723018,1.47304567794027,2.3973148718115773,1.0,1.0,0.0,0.0,1.0,1.0,10.548111336944539,12.567962444019024,1.5032112557635764,1.7910602196331973,10.38512537379081,12.373766402814582
1.3521083571970625,2.706306236774089,3.4804352424236673,1.0,1.0,0.0,0.0,1.0,1.0,10.976397659081254,13.078261040607451,1.3763917595415527,1.6399561390282322,10.963755740387661,13.063198328972533
2.6494586408683354,2.267496735916733,8.981304807300184,1.0,1.0,0.0,0.0,1.0,1.0,10.353171529306373,12.335693737045887,1.2704828537291561,1.5137668044432502,9.728606767915878,11.59153146815509
1.3264495717022278,2.3501536826971017,1.0090181488978085,1.0,1.0,0.0,0.0,1.0,1.0,10.887672751973891,12.972546257671018,1.5540352235672632,1.8516164365907817,10.656208762596247,12.696759376710421
1.56731223973998,3.6092322864587034,0.9564427644008703,1.0,1.0,0.0,0.0,1.0,1.0,11.207994993737508,13.354206801048946,1.453225607672831,1.7315028516952875,11.46534865544973,13.660840951174144
1.1619003349783943,1.6037446393345518,3.0702925235584586,1.0,1.0,0.0,0.0,1.0,1.0,10.525411461700097,12.540915784153308,1.2891196568622956,1.535972357112522,10.936803531262205,13.031085058525182
6.368697431297747,1.1362548648030706,0.9658643033235689,1.0,1.0,0.0,0.0,1.0,1.0,9.948917734235156,11.854029640790824,1.326943096965186,1.5810385836180938,10.356951240061562,12.340197222201006
2.973711967572397,3.960887389978275,3.08997256439589,1.0,1.0,0.0,0.0,1.0,1.0,11.035205167672085,13.148329561481631,1.3789132109118487,1.6429604215119902,10.284660700836163,12.254063813762237
0.0003776308027460488,3.6837910067299457,0.2024100985930495,1.0,1.0,0.0,0.0,1.0,1.0,10.161399573297167,12.107199491588112,1.3909048368546877,1.657248316252394,10.70136614758156,12.75056392052271
1.0636199887883473,4.218870050203886,4.841363957172915,1.0,1.0,0.0,0.0,1.0,1.0,10.540463346526613,12.558849944797666,1.3371859207454615,1.593242799186081,10.64337083548386,12.681463123129706
0.9071933881717279,3.252271088109985,3.5835594522238274,1.0,1.0,0.0,0.0,1.0,1.0,10.77823979016813,12.842158047859897,1.390208109062447,1.6564181724999365,10.542245790891307,12.560973708296025
