naiveGPexp,naiveGPobs,KallusGP,ICM
0.9044994978034533,2.6235418490428395,0.20686673934389407,0.11664085552417255
1.0912863532004808,2.613915203580847,0.9716955565548893,2.1384268692196677
0.7027114636524583,2.2465159404531985,0.42829023137726946,1.0698969362924942
1.4021799921219247,2.436448451487492,1.0554055525885224,0.4557590341686726
1.030890277639549,2.40156013427238,0.2192774665077205,0.3704232928091593
1.1761439862512773,2.5645111810396917,0.27477176137572873,0.20187182508981794
0.7982177753158946,2.3840880049238664,0.7664881597754388,0.4101543709027735
1.7621152689852546,2.3606306124001617,0.639459841931502,0.6915880623160339
1.2095260732285364,2.4953667753812,0.848467743255534,0.639987372577178
0.5713543214954186,2.315096056880348,0.6425009121209964,0.9718625676328778
1.305004487903017,2.4159147674516377,0.8218256505589129,1.011916552087123
1.1381193032109969,2.543209273301902,0.23244499820113593,1.171418481562146
1.3449624544792382,2.3572113197042914,0.2707967519230647,1.2054493845259542
1.4088096197369941,2.0504090384036537,1.0649639748206519,0.6225517740551143
1.102185463466089,2.3076047873299124,0.8291603672434662,0.36216220090123763
1.618203518949317,2.195836833263028,0.6428132235982923,0.43809561153045984
0.9101769668097371,2.204367867323304,0.6258833340191369,0.6392197365119905
1.1175858347945282,2.4531631997861023,1.2878885688743311,1.28122360414176
1.606354770539327,2.359985526377805,0.22903609639978378,0.47722983023935767
0.3981850654266058,2.2316682401298307,3.6310905537210894,1.11692931179998
0.6791576712335095,2.218121801703173,0.5399436465242962,0.6790237613531876
1.101916224945276,2.3544741462207264,1.4971453364172869,1.3076703412807646
1.0512821902093024,2.2930942322140027,0.4956628694243556,0.174133750021171
1.3203780885368852,1.9849035301872529,0.7443104554305715,0.2935190690889422
0.9635528861820558,2.4973963613941534,0.9057113274139514,1.7604677806200009
1.6102261656225807,2.31801524106147,1.1714515417737523,0.4953178796442818
1.3230688357752358,2.3327995990482844,1.0474890035537663,0.8182987678986088
0.4978484970114666,2.262619428746921,1.6225966957039417,0.6253619944055707
1.1774257591497244,2.2579457621938315,0.3527368042966634,0.6567116451924023
1.325549874538808,2.299777009657425,1.5606389514133407,0.493319998777142
0.42602779441921074,2.4566509712535725,0.5685842087061613,1.1906864422628374
1.2562714901347398,2.399618835133206,3.313384017318183,0.812486267741006
2.474791960673907,2.282202656007293,0.6483734375672132,0.7456968688619398
0.887914381560007,2.4002741011761772,2.4198984190578616,1.0201366824720584
0.9939806347672372,2.3115104787621474,0.6591938159264608,0.4882009042073314
0.4931926045796265,2.1715208846328995,0.36176077298106163,0.5575743290738452
1.8774093018778084,2.443904587717217,0.48249272775998175,0.5313609921337282
1.385344320739153,2.3502815769917897,0.3466102547209792,0.8031508691089096
1.1341293739240104,2.442939407032256,0.1629058137472288,1.1132954273141817
0.8841497957912259,2.4606121392056894,0.18508658225750363,1.8170196985194964
1.555574583049803,2.416284535165332,0.4967914456771759,0.72233394954679
1.4320659808125946,2.402788756764826,0.7690086847956338,0.6054516191591152
0.7408067141487105,2.4030706134402777,0.4536594105991166,1.2374211656037506
0.5394086213977022,2.438676192746501,1.0956133320511074,1.2935201566518626
0.5247066371703811,2.3228323838046863,1.1920347996152176,1.2589449850648795
1.0611171104222854,2.308285354210454,0.3249861956078082,0.8115726124749852
1.5982268888094848,2.705872073526067,0.6136874266150169,0.4579798549325605
1.2221906582008553,2.3393841764901873,0.3813765809755915,0.9786723264156186
1.2075169620704909,2.4216278899604244,0.2836662462229673,0.8977023383090089
1.487195284039198,2.472409140533084,0.3715394915279456,0.747506348943279
1.0317634572734056,2.310813266266651,3.4507750565495066,0.9880139723430024
1.1985889875235487,2.4839584203790257,0.7055458861689694,0.2551748224557207
1.4130813123191122,2.479558380788567,0.7293647473785608,0.46020927130730277
1.3520254798928775,2.2859375756389735,0.9365589595058119,0.2578747086798198
0.6491955628161376,2.4046307174941064,1.468938427187504,0.47516256810542584
0.8246283627556014,2.3267034765605072,0.4042099536680315,1.41334840056086
1.2988465229158528,2.4358573439691757,1.4975996087847954,0.29306738648082686
0.9771457057489232,2.3825683278311054,0.2387948643952248,1.5456850532729902
0.8778336708561091,2.3507351324344143,0.46005673142061076,0.9711954675811192
1.327762078308514,2.2393770028030517,0.4382277301338227,1.1521999860987169
1.8519230378294105,2.107061956039753,0.7444821466534335,0.5392134651404995
0.8986205800495107,2.3493031060824165,0.9790921133295201,1.4022218733743557
0.9745034921528283,2.3267454512288857,0.49019787420941036,0.7375709932202702
1.198913044636143,2.2847030145591116,0.6711131813897392,1.0164763588395085
1.8541424535895432,2.170097758557408,0.1977109622977119,0.6599631353494517
0.499987574542633,2.243377185923954,0.5594096063106057,0.5889164134228655
1.210944558913761,2.112070921027483,0.7196902728715638,0.47468676645877966
0.8177773922001584,2.4052700790129573,0.2898619495592962,1.3209270336826187
1.3914444935037826,2.242228299709075,0.41652747363297293,0.3396128921380606
1.5725583737365287,2.334687872569822,1.523820218589157,0.4970149136306878
1.1626238291309203,2.5104722615083848,1.4669176467933072,0.5701384354221968
1.3113053726413513,2.2894278463433757,1.3954516474545244,0.6664020909028763
0.9347872899801316,2.297076414264732,3.580874514239737,1.1754276465426732
1.6580278587225552,2.4020109513407193,0.09712757082237514,0.3191605037194914
0.613443695883739,2.3377034904588525,1.4320449567325249,1.1977121208253585
0.43953960046653795,2.3537676265535343,0.47507927447806786,0.7578315103146528
1.288712852902236,2.089775624799078,0.2652614930764684,0.5122132292181213
0.6784654615286412,2.4607960384276897,0.9867993471593772,0.7155007937287493
1.2680345388706773,2.467525470714699,0.6158828841135825,0.8452019449489282
1.0734288470397355,2.203802669567105,1.7844180387251294,1.0884387710063854
0.33508712491128995,2.429716740951207,0.5355214074843266,0.8509678616915106
1.3958212858502708,2.341340640655475,0.4783948943251995,0.5446229130314368
1.4982772936554474,2.3242230545997953,0.383367444137737,1.7619733905617545
1.0326744733477746,2.4316368607947276,3.5151071967436134,0.6382160230040516
1.0393959595122815,2.3394722622709465,0.3322134967411575,0.9945601039767016
0.4942523924824564,2.4829711488828785,0.7876601380852126,0.26529011050748996
0.9447349251114655,2.2148949949374503,1.830713386404016,0.7082380993236496
1.1222901454490637,2.346895784022101,0.17777517120192607,0.8072146605234926
1.5440128521199357,2.2271359076038846,1.0422436826355062,0.33332242375803095
0.4897093889840007,2.3041503053129633,0.6275941577888287,0.790324040330781
1.1178980526238085,2.1626344955386663,1.3099417316863073,0.620960369438688
1.421312098179725,2.3677318970231465,0.39477623642164406,0.5149795146419319
1.2099696853702637,2.2626675639974096,0.9645201181699344,0.8541590901679963
1.023776980375831,2.429726740269202,0.9840174194489931,1.5269199310376869
1.7388125325788613,2.3609568548955915,0.8400555747935593,0.32468368301035816
1.4852499039733345,2.2119890445227806,0.7777431040184031,0.1747923663547057
1.5844040005501554,2.3859041836546164,0.4824270702675103,0.19696190969972543
1.2346490583762917,2.44140767983216,0.4661738450465461,0.21042372377593463
1.3004503523741904,2.43600142979855,0.4806374949868262,1.7670604482198125
0.745991765333287,2.1992174598916274,2.550973212943132,0.9348829918498991
