test_data,length_ICM95,length_ICM90,length_GPobs95,length_GPobs90,length_GPexp95,length_GPexp90
-2.0,1.297920766285174,1.0893263574179137,1.4630787028358796,1.2279410541658273,1.0543561937706403,0.8849060912003588
-1.98,1.2592157824753216,1.0568418174346448,1.4233941403824195,1.1946343678209592,1.0172369773603238,0.8537524631417003
-1.96,1.22182095377486,1.0254568719181867,1.3849413943323672,1.162361527386094,0.9812602083086577,0.8235576748304805
-1.94,1.1857561339502003,0.9951881838510608,1.3477173726306497,1.131119937743581,0.9464525143359359,0.7943440745319461
-1.92,1.1510405200423683,0.9660518650355594,1.31171745814677,1.1009057238017537,0.9128418796142476,0.7661351489619578
-1.9,1.1176925123563226,0.9380633585847704,1.2769354532025274,1.0717136839378356,0.8804575979749122,0.7389554840146586
-1.88,1.0857295479557107,0.9112372991771145,1.2433635272778476,1.0435372461081935,0.8493301746269103,0.7128306822761568
-1.8599999999999999,1.0551679060974606,0.8855873497603688,1.2109921692261763,1.016368427743398,0.819491163117521,0.6877872261879194
-1.8399999999999999,1.0260224848853257,0.8611260141001842,1.1798101454688439,0.9901978006613512,0.7909729228812656,0.6638522745610622
-1.8199999999999998,0.9983065495647574,0.8378644255275642,1.1498044657549151,0.9650144623300183,0.7638082819425209,0.6410533794874731
-1.7999999999999998,0.9720314543531408,0.8158121134749576,1.1209603581476193,0.9408060148738948,0.7380300895637257,0.6194181108838412
-1.7799999999999998,0.9472063414757907,0.7949767508814674,1.0932612549436813,0.9175585532563043,0.7136706453704531,0.5989735773644873
-1.7599999999999998,0.9238378231162163,0.7753638872582531,1.0666887912034229,0.8952566640457302,0.690760995283163,0.5797458353269405
-1.7399999999999998,0.9019296542060906,0.7569766740658261,1.0412228174971006,0.8738834361136378,0.6693300909608793,0.5617591834850235
-1.7199999999999998,0.8814824062128321,0.739815590928627,1.016841428321773,0.8534204844843454,0.6494038187878419,0.5450353479112247
-1.6999999999999997,0.8624931541679803,0.7238781829624119,0.9935210074136602,0.8338479883650365,0.6310039167400658,0.5295925729782696
-1.6799999999999997,0.8449551908623714,0.7091588209023474,0.9712362909046348,0.8151447441521045,0.6141468122652289,0.5154446460083171
-1.6599999999999997,0.828857783187215,0.6956484966035554,0.9499604488822992,0.7972882338833585,0.5988424304007258,0.5025998969434664
-1.6399999999999997,0.8141859857698446,0.6833346666282627,0.9296651855158666,0.7802547092722452,0.585093036786253,0.4910602273027482
-1.6199999999999997,0.8009205261677477,0.6722011558907881,0.9103208574275985,0.7640192910553056,0.5728921923652752,0.4808202328779989
-1.5999999999999996,0.7890377738295831,0.6622281316069716,0.8918966095021812,0.7485560829750451,0.5622239025432321,0.4718664896344984
-1.5799999999999996,0.778509801838416,0.6533921551143849,0.8743605268174335,0.7338382992932031,0.553062040789704,0.4641770699485015
-1.5599999999999996,0.7693045462691064,0.6456663156187143,0.8576798009083406,0.7198384043337862,0.5453701136739508,0.45772134540492315
-1.5399999999999996,0.7613860631289855,0.6390204458403987,0.8418209081127248,0.7065282621660369,0.5391014113678154,0.45246011311227363
-1.5199999999999996,0.7547148776889203,0.6334214152032009,0.8267497973847613,0.6938792942336389,0.5341995570369062,0.448346056798832
-1.4999999999999996,0.7492484160427568,0.6288334920358851,0.8124320846434177,0.6818626424685827,0.5305994344034914,0.4453245253029304
-1.4799999999999995,0.744941504388978,0.6252187626121781,0.7988332505277154,0.6704493352643324,0.528228440201715,0.44333458374072515
-1.4599999999999995,0.7417469182231469,0.6225375920801413,0.7859188383286648,0.6596104535972724,0.5270079822167621,0.44231027078906826
-1.4399999999999995,0.7396159616144047,0.6207491106406611,0.7736546488723262,0.6493172945892738,0.5268551277200768,0.4421819821936359
-1.4199999999999995,0.7384990561433458,0.6198117078345939,0.7620069292465619,0.6395415299033642,0.5276843029355356,0.4428778971066101
-1.3999999999999995,0.7383463198465487,0.619683518442639,0.750942552469616,0.630255356536999,0.5294089509991404,0.4443253695885643
-1.3799999999999994,0.7391081184619632,0.6203228851377194,0.7404291854975324,0.6214316378282863,0.5319430712344532,0.4464522205003447
-1.3599999999999994,0.7407355741124309,0.62168878541579,0.7304354433167051,0.6130440327836633,0.5352025829951117,0.44918788215661165
-1.3399999999999994,0.7431810199712983,0.6237412131901969,0.7209310272855598,0.6050671121860949,0.5391064792679254,0.45246436652843736
-1.3199999999999994,0.746398393069658,0.6264415084691772,0.7118868463050729,0.5974764602917579,0.5435777557271035,0.4562170449852476
-1.2999999999999994,0.7503435609463138,0.6297526315085133,0.7032751198558111,0.5902487613075555,0.5485441179943515,0.46038524188811647
-1.2799999999999994,0.7549745810522763,0.6336393805260179,0.6950694623442557,0.5833618701817862,0.5539384825200129,0.4649126549721537
-1.2599999999999993,0.7602518945576067,0.6380685543608484,0.6872449486316616,0.5767948676015733,0.5596992946823081,0.4697476223226513
-1.2399999999999993,0.7661384583718127,0.6430090632763428,0.6797781609542488,0.5705280993723161,0.5657706918867925,0.47484325926212945
-1.2199999999999993,0.7725998207614841,0.648431992424817,0.6726472178006402,0.5645432006541087,0.5721025404717677,0.4801574893245193
-1.1999999999999993,0.7796041469749597,0.6543106233539842,0.6658317855503952,0.5588231057297959,0.5786503739721116,0.48565299244087945
-1.1799999999999993,0.7871222018090358,0.6606204193754407,0.6593130739254496,0.5533520441874309,0.5853752576078287,0.4912970912065705
-1.1599999999999993,0.7951272961779536,0.6673389807207825,0.6530738164655077,0.548115524533551,0.5922436004270636,0.4970615932155713
-1.1399999999999992,0.8035952045544488,0.6744459752510552,0.647098237362165,0.5431003063575313,0.5992269328510915,0.5029226043571662
-1.1199999999999992,0.8125040597304225,0.6819230501308904,0.6413720060712746,0.5382943622383911,0.6063016637983326,0.5088603249736007
-1.0999999999999992,0.8218342307790543,0.6897537294038492,0.6358821811635629,0.5336868306194189,0.6134488283022467,0.5148588380393856
-1.0799999999999992,0.8315681894388409,0.6979233018504558,0.6306171448863775,0.5292679608867814,0.6206538336949344,0.5209058961368199
-1.0599999999999992,0.8416903694542699,0.7064187029348337,0.6255665298941402,0.525029051875439,0.6279062100404583,0.5269927119982418
-1.0399999999999991,0.8521870227193701,0.7152283940680427,0.6207211395689469,0.5209623849953662,0.6351993685450733,0.5331137557431865
-1.0199999999999991,0.8630460754173289,0.7243422418681154,0.6160728633113157,0.5170611531362832,0.6425303701168128,0.5392665606337537
-0.9999999999999991,0.8742569867423436,0.7337513995873242,0.6116145880979771,0.5133193864393739,0.6498997050409354,0.5454515381593565
-0.9799999999999991,0.8858106122442014,0.7434481924192405,0.6073401075691309,0.5097318759955203,0.6573110838183674,0.5516718024904156
-0.9599999999999991,0.8976990733501927,0.7534260079903403,0.6032440297974535,0.5062940964371485,0.6647712385431274,0.5579330037772676
-0.9399999999999991,0.9099156342003579,0.7636791929895861,0.5993216848477527,0.503002128354364,0.6722897337205676,0.5642431693726192
-0.919999999999999,0.922454586568067,0.7742029565839135,0.5955690331368853,0.4998525813827428,0.6798787851099588,0.5706125517887154
-0.899999999999999,0.9353111433379946,0.7849932810158169,0.5919825755385304,0.4968425187555523,0.687553084991265,0.5770534820462403
-0.879999999999999,0.9484813407568784,0.7960468395638085,0.5885592660976133,0.49396938404621094,0.6953296321718523,0.583580227001376
-0.859999999999999,0.9619619494665299,0.8073609218736947,0.5852964281447361,0.4912309307643321,0.703227565056094,0.5902088492435074
-0.839999999999999,0.9757503941621781,0.8189333665289709,0.5821916745133384,0.4886251553951233,0.7112679961764674,0.5969570682195353
-0.819999999999999,0.9898446815850412,0.8307625006160166,0.5792428325085384,0.48615023442680894,0.7194738467218764,0.6038441213558605
-0.7999999999999989,1.0042433364568608,0.8428470859548653,0.5764478741625201,0.4838044658149725,0.7278696797902522,0.6108906241096759
-0.7799999999999989,1.0189453448891301,0.8551862716033773,0.5738048522684422,0.48158621529672807,0.7364815313290118,0.6181184280797063
-0.7599999999999989,1.0339501047402708,0.8677795521927272,0.5713118425747599,0.47949386787524517,0.7453367379965625,0.6255504765328292
-0.7399999999999989,1.0492573823661373,0.8806267316287224,0.5689668924524645,0.47752578473688967,0.7544637614871905,0.6332106569624634
-0.7199999999999989,1.0648672751791737,0.893727891668235,0.5667679762580455,0.47568026578800215,0.7638920091857297,0.6411236505665945
-0.6999999999999988,1.0807801794328433,0.9070833648811365,0.5647129575292889,0.4739555179263677,0.7736516513600353,0.6493147788200297
-0.6799999999999988,1.0969967626447399,0.9206937115054066,0.5627995580659508,0.4723496290910658,0.7837734354442081,0.6578098476049603
-0.6599999999999988,1.113517940086389,0.9345596997153622,0.5610253338589546,0.4708605480601942,0.7942884983001068,0.6666349896447326
-0.6399999999999988,1.1303448547868897,0.9486822888389967,0.55938765775119,0.4694860698983203,0.8052281776602697,0.6758165062505834
-0.6199999999999988,1.147478860521198,0.9630626150802915,0.5578837086278994,0.4682238268841301,0.8166238242339559,0.6853807096249271
-0.5999999999999988,1.164921507283241,0.9777019793270059,0.5565104668655496,0.467071284690729,0.8285066161942218,0.6953537671630077
-0.5799999999999987,1.1826745287769407,0.9926018366520752,0.5552647156831583,0.4660257435197934,0.8409073779376444,0.7057615493405229
-0.5599999999999987,1.2007398314912745,1.0077637871444627,0.5541430479978935,0.4650843438553749,0.8538564051157842,0.716629482865033
-0.5399999999999987,1.2191194849648588,1.0231895677383636,0.5531418783055404,0.4642440764350071,0.8673832979732428,0.7279824107989716
-0.5199999999999987,1.2378157128791005,1.0388810447378165,0.5522574590796276,0.4635017960132588,0.8815168049787703,0.7398444613214679
-0.49999999999999867,1.256830884659761,1.0548402067680136,0.5514859011367288,0.46285423845404017,0.8962846786180094,0.752238926697258
-0.47999999999999865,1.2761675073017376,1.0710691579139584,0.5508231973827611,0.4622980406605315,0.9117135450190227,0.7651881538552514
-0.45999999999999863,1.2958282171707796,1.0875701108397615,0.5502652493529778,0.46182976284982047,0.9278287888239687,0.7787134477629736
-0.4399999999999986,1.3158157715691616,1.104345379709832,0.5498078959291663,0.46144591265483603,0.9446544544117996,0.7928349885241889
-0.4199999999999986,1.3361330398902393,1.1213973727650224,0.5494469436386509,0.46114297055386766,0.9622131642245808,0.8075717628313446
-0.3999999999999986,1.356782994216259,1.1387285844315032,0.549178197937894,0.4609174161264469,0.9805260545839269,0.8229415100972245
