RMSE_naiveGPexp,RMSE_naiveGPobs,RMSE_KallusGP,RMSE_ICM,bias_naiveGPexp,bias_naiveGPobs,bias_KallusGP,bias_ICM,var_naiveGPexp,var_naiveGPobs,var_KallusGP,var_ICM
6.7191876436956655,4.928062822680065,6.647626358723762,2.718746064992004,4.230445959517967,0.48590131946812115,4.221714373544218,1.6022975915822306,72.49217925008693,60.75107484509253,64.15297092988855,30.845584375214578
1.3048501601186013,4.6414625793968325,6.518271077587965,0.9501857381339148,0.8672542747076329,-0.0013111411220938954,4.661677639406679,-0.7808149806225784,16.425007033039947,55.39639127390234,54.21058852760921,8.153713407802595
4.6030947388219134,5.1524356571937595,7.1224088216679595,3.080167130721746,-3.343650803209566,1.0674098668544978,4.898452691323328,-2.2356792241616077,1.30451455188117,64.18331467799304,66.12379675067321,2.2077869348652537
2.609445346993401,4.622294196180619,5.844825228307975,2.660361717278294,-1.5017761992011958,0.19956217577673716,3.9726072167102138,-1.706869602036708,2.295185668304236,52.61400640765225,48.12130366922978,2.1795238787998534
0.8861809513202903,5.10646401739892,6.480539391926931,0.6256372663910091,0.6129910728859528,-0.36679634247919973,4.007087425928509,0.3375242913877776,11.063930371645537,59.92779734051022,59.92663928626424,12.238040857670127
3.0095200676119687,4.661133708751362,3.135597375294585,2.689410559734348,-1.5261147590829462,-0.6701002981118602,-2.263862894138767,-1.6510691610582622,6.415023251831922,52.15508651859497,4.194846844394242,6.089451881779074
5.083272650945813,4.268438158572292,5.852055610700868,2.936740788722812,3.5311381849414265,-0.40393853757708953,4.0237177956408585,2.0253728747308624,48.903430890698935,46.713841943008894,46.713612154889304,30.14819525189259
0.5453219783599185,5.246479580974645,2.070968983643758,1.3150306558258813,-0.44092060571484926,0.18214437901385871,1.0545762232452673,-1.0431592317776666,10.516342186332094,61.23741025235364,20.616413817570614,6.656646326241381
3.0989164554641095,5.097098031063648,1.1394145229126793,2.3656053987885914,1.6213544209954287,-0.02591675196988935,-1.0181137417032242,1.0154534971898956,35.57111551154748,61.96386445348392,10.71367647408394,30.2522730141011
1.2016221757518006,4.470781106466337,5.476389373023658,0.5503483192102105,-1.0036225491065618,-0.6741951873875535,3.4529503523786675,-0.47689794613082664,9.237899039396092,48.220633196196786,45.95833389593005,9.885454251567948
0.8086792768912339,4.613612936868089,2.558056717185608,0.5938730059375075,0.09941331876732745,-0.04865634010183768,-1.546284976907578,0.14356626590826418,7.20322195388591,54.53221668750775,6.436066635054485,7.840446696734809
6.384141771820596,4.295815491267509,0.9271083323757511,4.583803852268626,-3.938621518862892,-0.28773044246350676,0.5720637723272745,-2.8600346386277673,5.142403322015972,48.567840197529925,13.753024193118453,2.35229856943368
