mse_ICM,mse_GPobs,mse_GPexp,coverage_prob_ICM_95,coverage_prob_ICM_90,coverage_prob_GPobs_95,coverage_prob_GPobs_90,coverage_prob_GPexp_95,coverage_prob_GPexp_90,length_ICM90,length_ICM95,length_GPobs90,length_GPobs95,length_GPexp90,length_GPexp95
10.037042152627366,2.6205746352613017,15.004675892497213,1.0,1.0,0.0,0.0,1.0,0.0,8.160893964101104,9.72361834020557,2.150374817102065,2.5621487182492686,7.577769580033031,9.028831840039356
0.9915668001616412,0.00022658363930288958,1.5034606893039104,1.0,1.0,1.0,1.0,1.0,1.0,8.14978048217602,9.71037674472036,2.194846750333653,2.615136553589034,7.61672925224056,9.075251875010032
0.21338717033007698,0.7461194490457705,0.7287262331281418,1.0,1.0,1.0,1.0,1.0,1.0,8.473962929430016,10.09663668187406,2.4795866378067064,2.9544011003654376,7.9677557377787664,9.493496198204486
0.6116687436636206,1.8472957545629285,0.3829650278761102,1.0,1.0,1.0,0.0,1.0,1.0,7.26074647207347,8.651102179491794,2.3943005113008806,2.852783587932965,7.301405009544286,8.69954639435064
3.4958378228117812,2.30979607066415,6.273403491884849,1.0,1.0,0.0,0.0,1.0,1.0,9.079105635528073,10.81765777850153,2.0323102654654566,2.4214760609801185,8.951845655737532,10.666028866410677
2.5034664939796913,0.8382896117167016,1.698981945713653,1.0,1.0,1.0,1.0,1.0,1.0,7.8493466398932235,9.352413017745114,2.043517084683435,2.4348288668568596,7.591264859392724,9.04491132182963
0.07390784432219298,0.4358542534664435,0.03689146023120042,1.0,1.0,1.0,1.0,1.0,1.0,6.536376203029818,7.788022709992973,2.1691019786481256,2.5844619320062776,5.565748318813682,6.631529911778003
3.9270254772962554,0.6194944796031747,3.940237836414452,1.0,1.0,1.0,1.0,1.0,1.0,9.167804858606253,10.923341959190427,2.17205076368737,2.5879753780104835,9.087156087081333,10.827249805884144
1.9778474332437408,1.8347434527217181,6.279408328481464,1.0,1.0,1.0,0.0,1.0,1.0,8.677853582431688,10.339570225876052,2.493029864461228,2.970418561911249,7.823742817773516,9.321906336070573
0.020743203612562922,0.2135635302699338,0.9752296753009325,1.0,1.0,1.0,1.0,1.0,1.0,8.35392185333523,9.953609016739847,2.306147974127274,2.74775077768356,8.529805481081485,10.16317248809709
2.3088907543536914,1.4983944311704398,6.079578803802156,1.0,1.0,1.0,0.0,1.0,1.0,6.430435286342977,7.661795234791632,2.3015325579331964,2.7422515583884888,6.006056239817664,7.15615211552743
1.7688850917573367,2.1731639822290845,6.702915689790182,1.0,1.0,1.0,0.0,1.0,1.0,8.126903052593775,9.68311853075003,2.5052376340809137,2.984963989543217,7.605139761927365,9.061443120594305
0.2579766761397685,0.3660220902912473,0.2915537770760858,1.0,1.0,1.0,1.0,1.0,1.0,8.746720763938342,10.421624740011637,2.3337376893824953,2.780623629902549,8.351126133206872,9.950277945948613
0.8451357798026876,0.9424994475193305,0.5694201898919025,1.0,1.0,1.0,1.0,1.0,1.0,7.380588234845604,8.79389236492242,2.0703864379990087,2.4668434154881798,7.371800360766965,8.783421706445743
1.6959383591096,3.0926238983268286,2.441728313915089,1.0,1.0,0.0,0.0,1.0,1.0,7.415243147203132,8.835183324327133,2.2877889935360205,2.7258762476173857,6.58762467534574,7.8490847195608815
0.38888205283741684,0.10474763124988241,0.6083393996829735,1.0,1.0,1.0,1.0,1.0,1.0,7.378730449514776,8.791678833464413,2.0949861255932465,2.49615368155791,6.583757893867848,7.8444774905659465
