mseICM,mseGPobs,mseGPexp
0.038476997742316534,2.2436840211412807,3.177734462606748
0.17111095277798602,1.9081172044838126,5.0050863607646425
0.3427072087039035,1.7361875281671373,6.683921967371625
0.3327965033886984,1.6854888148297216,10.502094838663867
1.0079821417405535,1.9676546734970626,2.3873832488963593
0.6626561335125091,1.9462223255073499,0.45634328292572035
0.24764100845089043,1.8721985705029682,4.6920209862973765
0.1431574331295068,1.7092788178289198,3.2485201525650047
1.136147626647861,1.7523932413187553,0.8680652916377921
0.37404792060805764,1.9463213613993111,6.649234840858276
0.38172121386976937,1.800431854305018,2.1056457235533346
6.624232561291761,1.8242949520504947,0.9967714688430356
0.6687732127705426,2.0122794894539435,9.372477268115672
2.01970604416284,1.7256842195165996,0.3621996799844431
0.38555116115031396,2.12184428664887,0.8866118328928022
1.5672060463659165,1.7227581896862227,5.401145363186348
0.008672795146924105,1.7323319190516953,9.91126991675718
0.08206797392188785,1.8972497794584873,5.139287072900772
2.2663596669967294,2.068075546407562,15.102536867688665
0.0679165132966567,1.6519810060980895,4.504274011631396
0.8534224335508881,2.113880668996499,18.0781240158403
0.03265040195193402,2.05481760675156,2.978685043366297
0.05819088114152765,1.8675964485536551,4.597483034100402
0.292279515996563,1.918378322601361,3.4351100223087956
0.6313584622161578,2.3020455467692624,8.557761393320593
0.44619904728512316,2.0580694456930413,0.6614355818506614
0.3556703803193831,2.1962596494793316,1.722880003151667
0.5750256582977961,2.0794374752952005,6.4934968988921025
1.062514414383173,1.2699527301153297,1.0951251365708499
0.12137237322911576,2.4824709778761482,2.848466827568574
2.1944452314296115,2.013335826050914,2.0345261873605236
0.3591091224953035,1.6368177847815788,1.262389588016442
0.14416651510422038,2.2032391537802694,2.379832064862719
0.23764170432674792,1.8235823583994635,2.855725022292697
2.394035094789956,1.8781613278514226,9.852784053841583
0.6738581771487023,2.0324282924923116,7.403599599833049
1.7026822425245436,1.8431449306927135,2.40529883434077
0.38577199230647663,2.2592146929999473,5.3180723547538875
0.4064744114771378,1.8196442630272645,6.191313489073703
0.1706346294798184,1.8509036912857448,6.807344650195592
0.45902604676548286,2.062836559004083,15.109051904292368
0.14566444215337823,1.6422887562826964,4.277863552911494
1.2075463556893953,1.8490732527283025,2.288992853311898
0.5265263568905466,1.3824249498148198,4.630344440960701
0.22005771141349736,2.502528121000934,7.775592170979586
2.3793537536611513,2.4224813138853265,0.9812858485354214
0.1129834768439365,1.9339305994233802,7.373464970317618
0.04339363122971902,1.3779884630234682,6.074372570903971
1.3471705987852916,1.9835622959766968,0.5521666442280133
0.33604116506147114,1.8283165763871538,6.074442757227311
0.2783532408332906,1.7784868870068757,11.274586905269617
6.542031345289458,1.7827155145486975,1.4212799333080761
0.09675552060985725,1.7570265960058704,6.325339975953301
0.1684918774765712,1.6698513813153613,15.79100202152486
1.71697346585571,1.5461413967090556,3.9783765254160857
0.04785278865541643,1.9441862285585734,3.1142954863029906
0.05854117675139096,2.013146741009882,5.442064463621576
1.0480822066624431,1.7502088409846146,9.908416107643438
0.18564408575008917,1.5212799947902762,1.7823795141022152
0.26024561539551866,2.1141716221683304,0.1772536264008111
0.08564236069772369,1.6573960061490465,5.56722494616356
0.07269588026363584,1.811196965055953,0.15113323666697984
1.0849730188957596,2.2763339107438725,3.537976549035317
0.909651478697074,1.7383032090997494,13.492786157305986
1.9463596191411219,1.5629056547547437,3.012288500926655
1.0184451493203326,1.4555168680485526,1.998384501180881
0.06086319866740533,1.182510478829926,0.3830421992859975
