mse_ICM,mse_GPobs,mse_GPexp,coverage_prob_ICM_95,coverage_prob_ICM_90,coverage_prob_GPobs_95,coverage_prob_GPobs_90,coverage_prob_GPexp_95,coverage_prob_GPexp_90,length_ICM90,length_ICM95,length_GPobs90,length_GPobs95,length_GPexp90,length_GPexp95
0.0006860374050255674,0.318015325444517,0.40712882031046693,1.0,1.0,1.0,0.0,1.0,1.0,4.114416154466063,4.902283077661693,1.0032813363264181,1.1953990390272216,3.375775506672129,4.022200603694451
0.02173230047608681,0.16362783261145328,0.00012102883972804161,1.0,1.0,1.0,1.0,1.0,1.0,4.8835137995377895,5.8186547398748125,1.0334711276011534,1.2313698541630769,4.742595352361736,5.650751909196963
3.554266202650823,0.017491652380526294,4.399427995401108,1.0,1.0,1.0,1.0,1.0,1.0,4.923788205368214,5.866641265970638,1.0019434577176975,1.1938049708976823,4.534110919689954,5.40234492558803
4.261448171310592,0.028360135964157294,8.595004468087451,1.0,1.0,1.0,1.0,0.0,0.0,4.829128443667319,5.753855166922762,0.9416588942357451,1.1219765548340792,4.782365460904518,5.6981375704394255
1.1374898129086533,1.2884798803644684,1.6824456463753557,1.0,1.0,0.0,0.0,1.0,1.0,4.668266187773512,5.5621895003258865,0.976836104161698,1.1638898262352146,4.301027967690556,5.1246290678866195
0.306957735562861,0.19507476857941627,2.4320659302847347,1.0,1.0,1.0,1.0,1.0,1.0,4.4049904939244815,5.24849931191002,0.9799241199325275,1.1675691641749264,3.897952483499605,4.644368916510167
1.0020724577380407,0.27974883219908503,3.5983176786471613,1.0,1.0,1.0,0.0,1.0,0.0,4.354381530184037,5.188199270006512,0.9611208982079575,1.145165325524375,3.615452820347287,4.307773573179746
0.49061320071915576,0.06401155507419697,1.0904340595105007,1.0,1.0,1.0,1.0,1.0,1.0,4.5120612820082,5.3760730168608335,0.9895358939755929,1.179021490694323,3.784142776764983,4.508765861677427
0.13524938924433008,0.08602318878686992,0.6372563038501823,1.0,1.0,1.0,1.0,1.0,1.0,5.207130770492125,6.204240918033168,1.0540020254847988,1.2558322005776326,5.000150811117486,5.957626498352749
0.5150982181231656,0.14817666224508177,0.6458163457843649,1.0,1.0,1.0,1.0,1.0,1.0,4.416519051872688,5.262235466061074,1.031427973501767,1.2289354577893397,3.8289678493707306,4.562174458824701
0.045055176056429315,0.00628064717095395,0.10058093489396916,1.0,1.0,1.0,1.0,1.0,1.0,4.467809750865733,5.323347788265554,1.0017093953477938,1.193526088073967,4.234950223818869,5.045898139018227
1.155023830126251,0.6223821806816564,0.5992801202788426,1.0,1.0,0.0,0.0,1.0,1.0,4.4703029688772125,5.326318431002636,0.9922842506477032,1.1822961284313056,4.039237556689481,4.812708578183211
0.023714552839962915,0.19257052351221138,0.34605468985220167,1.0,1.0,1.0,1.0,1.0,1.0,4.616399599753599,5.500391012472374,0.9694169296560577,1.1550499587391325,4.366014630587813,5.202059985381226
4.294756218119159,0.03209461087398671,6.212424308031858,1.0,1.0,1.0,1.0,1.0,0.0,4.674273641857134,5.569347317957436,0.9653127344394836,1.150159853800236,4.576252569340366,5.452556252831075
0.06814663178880422,0.6493280068662489,1.8818963453557833,1.0,1.0,0.0,0.0,1.0,1.0,4.542309120481217,5.412112994615919,0.9984310487104581,1.1896199729316095,4.131074976828652,4.922131887285202
1.611314639301496,0.261377505745416,2.1835894316669173,1.0,1.0,1.0,0.0,1.0,1.0,4.5372951106279515,5.406138855216282,0.984093222806599,1.1725366058972244,3.982408299131551,4.744997122369508
0.6908240945950682,0.008565513009462608,0.05015345366607059,1.0,1.0,1.0,1.0,1.0,1.0,4.961842607763702,5.9119826815907945,1.0342712823308284,1.2323232300112004,4.346742283993358,5.179097189438892
2.906539657995622,0.33982390117706734,3.4724814600357727,1.0,1.0,0.0,0.0,1.0,1.0,4.5884411762179464,5.467078848259681,0.9755596647679683,1.1623689622767284,4.346490609941469,5.178797322483453
0.5085081927319581,0.1614661040428705,1.360967362198614,1.0,1.0,1.0,1.0,1.0,1.0,4.812938957110045,5.734565565918352,1.0503244907185325,1.251450457026337,4.270980014378916,5.0888272511748776
0.6076160391689435,0.029679582423420107,1.081039795972883,1.0,1.0,1.0,1.0,1.0,1.0,4.782404229840925,5.698183763214719,1.0241791806741336,1.2202985982500314,4.630701318032156,5.517431357655335
0.2201906561183735,0.5789027791480814,0.036923557463901684,1.0,1.0,0.0,0.0,1.0,1.0,4.699065156664718,5.598886144111152,1.1552014040801448,1.3764101835848535,4.121353550221025,4.910548910901646
0.005131220884173943,0.24689451959343195,0.005310067872823977,1.0,1.0,1.0,0.0,1.0,1.0,4.149004135161341,4.943494288702876,0.9262922626506316,1.1036673767752205,4.13958102907986,4.932266758052599
